Drug,Target
DB01406,5241
DB01406,6347
DB01407,7124
DB01407,1543
DB01407,153
DB01407,154
DB01407,155
DB01407,4803
DB01409,1576
DB01409,1565
DB01409,6584
DB01409,6583
DB01409,1131
DB01409,1128
DB01409,1129
DB01409,1132
DB01409,1133
DB01410,1576
DB01410,1565
DB01410,2908
DB01410,866
DB01410,1066
DB01413,6584
DB01413,6564
DB01413,6565
DB01415,9356
DB01415,9376
DB01415,6564
DB01415,6565
DB01418,1576
DB01418,1544
DB01418,1559
DB01418,213
DB01418,1557
DB01418,79001
DB01418,5004
DB01419,5742
DB01419,5743
DB01420,1576
DB01420,5243
DB01420,213
DB01420,1312
DB01420,54658
DB01420,6462
DB01420,367
DB01420,6715
DB01424,1576
DB01424,1544
DB01424,1565
DB01424,1559
DB01424,1562
DB01424,1557
DB01424,1558
DB01424,9356
DB01424,1586
DB01426,6331
DB01426,5004
DB01427,7124
DB01427,5142
DB01427,5139
DB01428,2099
DB01428,2100
DB01428,367
DB01428,5241
DB01430,476
DB01432,1593
DB01432,134864
DB01432,3949
DB01432,338
DB01435,1576
DB01435,1544
DB01435,1565
DB01435,1559
DB01435,5742
DB01435,5743
DB01435,1571
DB01435,1562
DB01435,1557
DB01435,1558
DB01435,9356
DB01435,1555
DB01435,1548
DB01436,6256
DB01436,7421
DB01436,2638
DB01436,1594
DB01437,1565
DB01437,1583
DB01437,2554
DB01438,6323
DB01440,9123
DB01440,9194
DB01440,6566
DB01440,2560
DB01440,79581
DB01452,6906
DB01452,4988
DB01452,4986
DB01452,4985
DB01452,1066
DB01501,4988
DB01544,1576
DB01544,1559
DB01544,1571
DB01544,1557
DB01544,1555
DB01544,1548
DB01544,54658
DB01544,2554
DB01544,706
DB01544,54659
DB01544,7364
DB01544,2555
DB01544,2556
DB01544,2557
DB01544,2558
DB01544,2559
DB01544,2562
DB01544,2566
DB01551,1576
DB01551,1565
DB01558,1576
DB01558,1544
DB01558,1571
DB01558,1557
DB01558,2554
DB01558,2555
DB01558,2556
DB01558,2557
DB01558,2558
DB01558,2559
DB01558,2560
DB01558,2561
DB01558,2562
DB01558,2565
DB01558,2566
DB01558,2563
DB01558,2564
DB01558,2569
DB01558,2570
DB01558,200959
DB01558,55879
DB01559,1576
DB01559,1562
DB01559,1557
DB01559,1555
DB01559,2554
DB01559,2555
DB01559,2556
DB01559,2558
DB01559,2560
DB01559,2561
DB01559,2562
DB01559,2565
DB01559,2566
DB01559,2563
DB01559,2564
DB01559,2569
DB01559,2570
DB01559,200959
DB01563,217
DB01563,2555
DB01563,2560
DB01563,2353
DB01576,1565
DB01576,6571
DB01576,6531
DB01576,134864
DB01576,6530
DB01576,148
DB01576,147
DB01577,1565
DB01577,6581
DB01577,6584
DB01577,4128
DB01577,6532
DB01577,6571
DB01577,6531
DB01577,134864
DB01577,6530
DB01577,4129
DB01577,6570
DB01577,150
DB01577,151
DB01577,152
DB01579,6530
DB01579,148
DB01579,147
DB01580,1565
DB01580,6582
DB01580,153
DB01580,154
DB01580,155
DB01581,213
DB01582,213
DB01583,1576
DB01583,6906
DB01583,5243
DB01583,213
DB01583,1558
DB01583,6579
DB01583,6554
DB01583,10599
DB01583,6567
DB01583,117247
DB01583,9376
DB01583,53919
DB01583,7276
DB01583,7067
DB01583,7068
DB01583,353189
DB01583,28231
DB01586,1571
DB01586,1244
DB01586,8647
DB01586,6579
DB01586,6555
DB01586,6554
DB01586,9971
DB01586,10257
DB01586,1646
DB01587,1576
DB01587,5243
DB01587,213
DB01587,2554
DB01587,706
DB01587,2560
DB01587,2565
DB01587,2563
DB01587,2564
DB01588,1576
DB01588,2554
DB01588,2555
DB01588,2556
DB01588,2558
DB01588,2560
DB01588,2561
DB01588,2562
DB01588,2565
DB01588,2566
DB01588,2563
DB01588,2564
DB01588,2569
DB01588,2570
DB01588,200959
DB01589,1576
DB01589,1559
DB01589,1557
DB01589,1555
DB01589,2554
DB01589,2555
DB01589,2556
DB01589,2558
DB01589,2560
DB01589,2562
DB01589,2565
DB01589,2566
DB01589,2563
DB01589,2564
DB01589,2569
DB01589,2570
DB01589,200959
DB01590,1576
DB01590,6579
DB01590,10599
DB01590,2475
DB01591,1576
DB01591,1131
DB01591,1128
DB01591,1129
DB01591,1132
DB01591,1133
DB01592,1356
DB01592,54583
DB01592,3039
DB01592,7018
DB01592,2495
DB01592,5423
DB01592,7037
DB01592,55869
DB01592,51327
DB01592,2395
DB01592,2237
DB01592,79661
DB01592,252969
DB01593,2147
DB01593,715
DB01593,713
DB01593,714
DB01593,716
DB01593,2243
DB01593,718
DB01593,721
DB01593,727
DB01593,3416
DB01593,1363
DB01593,7448
DB01593,1356
DB01593,2
DB01593,443
DB01593,4318
DB01593,2741
DB01593,4255
DB01593,126
DB01593,26330
DB01593,6647
DB01593,623
DB01593,6462
DB01593,866
DB01593,759
DB01593,2099
DB01593,7276
DB01593,142
DB01593,5005
DB01593,3039
DB01593,3053
DB01593,4489
DB01593,4350
DB01593,7018
DB01593,4502
DB01593,4830
DB01593,351
DB01593,6273
DB01593,5444
DB01593,3043
DB01593,7157
DB01593,3562
DB01593,6278
DB01593,3065
DB01593,3483
DB01593,6279
DB01593,6280
DB01593,10016
DB01593,55869
DB01593,226
DB01593,1915
DB01593,2023
DB01593,5034
DB01593,2923
DB01593,5052
DB01593,5723
DB01593,7167
DB01593,7284
DB01593,9973
DB01593,9759
DB01593,6406
DB01593,10572
DB01593,4193
DB01593,3630
DB01593,7402
DB01593,7161
DB01593,4504
DB01593,199699
DB01593,1
DB01593,183
DB01593,197
DB01593,325
DB01593,335
DB01593,336
DB01593,337
DB01593,55911
DB01593,348
DB01593,8542
DB01593,722
DB01593,725
DB01593,79184
DB01593,731
DB01593,732
DB01593,733
DB01593,629
DB01593,3075
DB01593,3426
DB01593,1191
DB01593,1369
DB01593,117159
DB01593,1832
DB01593,2161
DB01593,2165
DB01593,8547
DB01593,2335
DB01593,2934
DB01593,3250
DB01593,388697
DB01593,3493
DB01593,3507
DB01593,3697
DB01593,3698
DB01593,3699
DB01593,3700
DB01593,3512
DB01593,3728
DB01593,3818
DB01593,3827
DB01593,3848
DB01593,3858
DB01593,3861
DB01593,3868
DB01593,3849
DB01593,3852
DB01593,3853
DB01593,3857
DB01593,114770
DB01593,5858
DB01593,5265
DB01593,12
DB01593,5267
DB01593,333
DB01593,334
DB01595,1576
DB01595,1571
DB01595,2554
DB01595,2555
DB01595,2556
DB01595,2557
DB01595,2558
DB01595,2559
DB01595,2560
DB01595,2561
DB01595,2562
DB01595,2565
DB01595,2566
DB01595,2563
DB01595,2564
DB01595,2569
DB01595,2570
DB01595,200959
DB01595,55879
DB01595,6323
DB01597,9356
DB01597,9376
DB01597,1800
DB01599,19
DB01599,1066
DB01600,5742
DB01600,5743
DB01601,1576
DB01601,1565
DB01601,1559
DB01601,5243
DB01601,1557
DB01601,1558
DB01601,8647
DB01601,10599
DB01601,1555
DB01606,9356
DB01606,9376
DB01608,147
DB01608,150
DB01608,1812
DB01608,367
DB01609,1576
DB01609,1544
DB01609,1558
DB01609,54658
DB01609,54659
DB01609,54600
DB01610,6564
DB01610,6565
DB01611,1565
DB01611,5243
DB01611,54106
DB01611,51284
DB01612,217
DB01612,4881
DB01613,4881
DB01613,4882
DB01616,3350
DB01618,1813
DB01618,1128
DB01618,3350
DB01618,3356
DB01619,3269
DB01620,3269
DB01620,9970
DB01621,1576
DB01621,1565
DB01621,213
DB01621,1557
DB01621,6580
DB01621,1813
DB01621,3350
DB01621,1812
DB01621,3356
DB01623,1544
DB01623,1565
DB01623,213
DB01623,6580
DB01623,1813
DB01623,1812
DB01623,3356
DB01624,1576
DB01624,1565
DB01624,148
DB01624,1813
DB01624,3269
DB01624,150
DB01624,1812
DB01624,1816
DB01624,3356
DB01625,1131
DB01625,1132
DB01626,4128
DB01626,4129
DB01628,1576
DB01628,1544
DB01628,1565
DB01628,1559
DB01628,5743
DB01628,1571
DB01628,1557
DB01632,353
DB01632,3251
DB01632,54963
DB01656,1576
DB01656,5142
DB01656,5144
DB01656,5141
DB01656,5143
DB01698,1576
DB01698,1558
DB01698,8644
DB01698,873
DB01708,1576
DB01708,1551
DB01708,5465
DB01708,2902
DB01708,3292
DB01708,8856
DB01708,2554
DB01708,2099
DB01708,2100
DB01708,367
DB01708,10280
DB01708,9970
DB01708,6822
DB01708,6820
DB01744,7442
DB01744,79054
DB01744,8989
DB01744,162514
DB01764,1576
DB01839,2162
DB01914,6513
DB01914,6514
DB01914,56606
DB01914,3098
DB01914,2645
DB01914,6515
DB01914,6517
DB01914,6518
DB01914,11182
DB01914,29988
DB01914,81031
DB01914,66035
DB01914,154091
DB01914,6523
DB01914,6524
DB01956,343641
DB01956,2904
DB01956,570
DB01956,206358
DB01956,2741
DB01956,8001
DB01956,2742
DB01956,6564
DB01956,2550
DB01956,2554
DB01956,6533
DB02266,5742
DB02266,5743
DB02266,9356
DB02266,5465
DB02266,5468
DB02266,8644
DB02266,367
DB02266,7276
DB02300,4353
DB02300,7421
DB02300,1591
DB02325,7124
DB02325,6035
DB02325,5320
DB02325,8732
DB02325,55256
DB02325,2643
DB02325,8200
DB02325,5645
DB02325,2760
DB02325,1118
DB02325,51181
DB02325,9588
DB02325,54
DB02325,191
DB02325,7919
DB02530,2628
DB02530,206358
DB02530,2550
DB02530,9568
DB02546,3066
DB02546,3065
DB02546,55869
DB02546,8841
DB02546,10013
DB02638,554
DB02638,552
DB02638,553
DB02659,5243
DB02659,1244
DB02659,8714
DB02659,8647
DB02659,6579
DB02659,6555
DB02659,6554
DB02659,10599
DB02659,4363
DB02659,9971
DB02659,9376
DB02659,10257
DB02659,126
DB02659,10864
DB02659,2104
DB02659,1066
DB02659,5319
DB02659,2235
DB02659,2172
DB02659,1327
DB02659,9377
DB02659,1329
DB02659,1345
DB02659,1349
DB02659,1350
DB02659,1351
DB02659,1339
DB02659,1340
DB02659,2168
DB02701,1576
DB02701,1565
DB02701,1571
DB02701,3939
DB02701,142
DB02701,23408
DB02701,683
DB02703,1576
DB02703,1565
DB02703,1244
DB02703,8647
DB02703,9429
DB02703,10599
DB02703,54658
DB02709,1576
DB02709,1544
DB02709,5742
DB02709,5743
DB02709,3690
DB02709,213
DB02709,1545
DB02709,5465
DB02709,5468
DB02709,4835
DB02709,1543
DB02709,8856
DB02709,240
DB02709,2099
DB02709,7276
DB02709,6513
DB02709,196
DB02709,9970
DB02709,873
DB02709,351
DB02709,4543
DB02709,4544
DB02709,207
DB02709,1457
DB02709,246
DB02709,55300
DB02709,3678
DB02709,6622
DB02709,161198
DB02709,8570
DB02772,4069
DB02772,475
DB02772,51493
DB02772,58
DB02772,80834
DB02789,1576
DB02789,8856
DB02789,6820
DB02789,345274
DB02893,10988
DB02925,6557
DB03017,213
DB03017,5465
DB03017,128
DB03017,23643
DB03017,5320
DB03017,7099
DB03017,733
DB03017,2760
DB03017,3172
DB03017,7436
DB03017,51228
DB03017,4057
DB03017,26279
DB03085,2539
DB03088,7422
DB03088,279
DB03088,3537
DB03088,7032
DB03088,10863
DB03088,440021
DB03088,3060
DB03088,6355
DB03088,280
DB03088,283
DB03088,276
DB03128,43
DB03128,1139
DB03128,6580
DB03128,6584
DB03128,1131
DB03128,1128
DB03128,1129
DB03128,1132
DB03147,7498
DB03147,4128
DB03147,2936
DB03147,4842
DB03147,35
DB03147,4835
DB03147,1727
DB03147,4704
DB03147,1738
DB03147,1728
DB03147,5447
DB03147,4129
DB03147,1806
DB03147,7296
DB03147,2639
DB03147,34
DB03147,1610
DB03147,259307
DB03147,56605
DB03147,7175
DB03147,3712
DB03147,27034
DB03147,9131
DB03147,51706
DB03147,2232
DB03147,51
DB03147,2671
DB03166,6566
DB03166,11309
DB03175,4069
DB03193,213
DB03193,5465
DB03193,26279
DB03193,2170
DB03247,55163
DB03247,55312
DB03247,645
DB03247,4842
DB03247,5447
DB03247,1806
DB03247,1723
DB03247,8986
DB03247,51179
DB03247,60490
DB03247,54363
DB03247,6446
DB03255,213
DB03310,2946
DB03310,2936
DB03585,213
DB03585,9356
DB03585,30814
DB03615,5034
DB03619,8647
DB03619,6579
DB03619,6555
DB03619,6554
DB03619,9971
DB03619,2950
DB03754,7422
DB03754,262
DB03754,79661
DB03754,124583
DB03754,1634
DB03756,1559
DB03756,5465
DB03756,5468
DB03756,6256
DB03756,2173
DB03756,6258
DB03756,6257
DB03756,6720
DB03766,10243
DB03766,2167
DB03793,6566
DB03793,9376
DB03793,11309
DB03793,6564
DB03793,25824
DB03793,1610
DB03793,9367
DB03796,213
DB03796,1558
DB03796,5465
DB03796,23541
DB03796,2169
DB03796,6010
DB03796,2170
DB03796,2167
DB03796,5047
DB03796,3174
DB03796,27095
DB03796,5538
DB03796,5375
DB03796,3906
DB03796,2171
DB03843,3553
DB03843,3458
DB03843,3569
DB03843,3576
DB03843,3589
DB03904,383
DB03904,760
DB03904,1499
DB03904,8170
DB03904,6563
DB03929,117247
DB03929,2902
DB03929,2741
DB03929,6317
DB04115,332
DB04173,2272
DB04209,3778
DB04209,331
DB04209,1259
DB04224,213
DB04224,5465
DB04224,5467
DB04224,5468
DB04224,6256
DB04224,2173
DB04224,2638
DB04224,2168
DB04224,51228
DB04224,2170
DB04224,2167
DB04224,5375
DB04272,27232
DB04272,6035
DB04272,353
DB04272,635
DB04272,231
DB04272,4191
DB04272,11309
DB04272,8654
DB04272,6714
DB04272,733
DB04272,283
DB04272,259307
DB04272,4282
DB04272,58190
DB04272,9146
DB04272,11157
DB04272,59338
DB04272,7371
DB04272,10673
DB04272,3704
DB04272,1431
DB04272,9955
DB04272,6037
DB04339,2950
DB04348,5243
DB04348,1244
DB04348,8714
DB04348,8647
DB04348,6579
DB04348,6555
DB04348,6554
DB04348,9356
DB04348,89845
DB04348,9429
DB04348,10599
DB04348,4363
DB04348,6566
DB04348,9971
DB04348,23657
DB04348,9376
DB04348,10257
DB04348,85320
DB04348,11309
DB04348,53919
DB04348,28231
DB04348,200931
DB04348,123264
DB04348,28232
DB04348,2172
DB04348,1056
DB04398,9123
DB04398,9194
DB04398,6566
DB04398,117247
DB04398,6578
DB04398,11309
DB04465,51228
DB04465,360203
DB04465,3958
DB04540,5243
DB04540,9429
DB04540,7421
DB04540,9970
DB04540,6095
DB04540,26253
DB04564,3938
DB04572,1576
DB04572,590
DB04572,1555
DB04573,5243
DB04573,6579
DB04573,6462
DB04573,2099
DB04573,2100
DB04574,1576
DB04574,1544
DB04574,1559
DB04574,213
DB04574,6462
DB04574,55244
DB04574,146802
DB04574,2099
DB04574,2100
DB04575,2099
DB04657,6389
DB04703,9212
DB04711,213
DB04743,1576
DB04743,5743
DB04743,30814
DB04743,4057
DB04794,1576
DB04794,1571
DB04794,1588
DB04794,1555
DB04815,1956
DB04815,5595
DB04815,351
DB04815,5594
DB04816,213
DB04817,1576
DB04817,5742
DB04817,1555
DB04820,1312
DB04820,4128
DB04820,4129
DB04821,4353
DB04821,4128
DB04821,6532
DB04821,6571
DB04821,6531
DB04821,6530
DB04821,4129
DB04821,5004
DB04824,8856
DB04824,6462
DB04824,54600
DB04824,2099
DB04824,9970
DB04825,1576
DB04825,801
DB04825,85366
DB04827,4353
DB04827,5321
DB04827,316
DB04832,1576
DB04832,5243
DB04832,4128
DB04832,6532
DB04832,4129
DB04834,1129
DB04835,1576
DB04835,1234
DB04837,3269
DB04838,1576
DB04838,1066
DB04838,781
DB04839,1576
DB04839,1588
DB04839,367
DB04839,354
DB04840,1565
DB04840,5243
DB04840,1543
DB04840,6530
DB04841,1576
DB04841,1544
DB04841,1565
DB04841,1559
DB04841,1543
DB04841,1548
DB04841,3269
DB04841,8912
DB04841,8913
DB04841,8911
DB04841,801
DB04842,1576
DB04842,786
DB04842,1813
DB04842,3356
DB04843,1131
DB04843,1128
DB04844,1565
DB04844,6571
DB04844,1813
DB04844,873
DB04845,1576
DB04845,10381
DB04846,1565
DB04846,153
DB04846,154
DB04846,150
DB04846,151
DB04846,152
DB04846,155
DB04854,7498
DB04855,1576
DB04855,1565
DB04855,5243
DB04855,213
DB04855,3757
DB04855,148
DB04855,153
DB04855,3776
DB04855,147
DB04855,146
DB04855,150
DB04855,775
DB04855,151
DB04855,152
DB04855,6323
DB04855,783
DB04855,776
DB04855,779
DB04855,782
DB04855,778
DB04855,784
DB04855,785
DB04861,1576
DB04861,1565
DB04861,153
DB04861,154
DB04864,43
DB04865,6122
DB04868,1576
DB04868,1565
DB04868,1559
DB04868,5243
DB04868,1558
DB04868,9429
DB04868,10599
DB04868,1555
DB04868,54658
DB04868,3815
DB04868,25
DB04871,1576
DB04871,1544
DB04871,1565
DB04871,1557
DB04871,1543
DB04871,1555
DB04871,1548
DB04871,2326
DB04871,3358
DB04876,1803
DB04880,5139
DB04890,3269
DB04895,8829
DB04896,1576
DB04896,2902
DB04896,6532
DB04896,6530
DB04897,3480
DB04897,4914
DB04897,3949
DB04897,6517
DB04897,653509
DB04897,4493
DB04897,1869
DB04897,3164
DB04898,2147
DB04898,1559
DB04899,4881
DB04899,4882
DB04899,4883
DB04908,1576
DB04908,3350
DB04908,3356
DB04908,1815
DB04911,1576
DB04911,1565
DB04911,1559
DB04911,1557
DB04920,1576
DB04920,1565
DB04920,1559
DB04920,1571
DB04920,590
DB04920,1557
DB04920,775
DB04920,776
DB04920,779
DB04920,778
DB04930,1576
DB04930,8856
DB04930,1555
DB04930,6323
DB04930,2099
DB04931,4157
DB04932,134
DB04932,135
DB04932,136
DB04938,1576
DB04938,1565
DB04938,1559
DB04938,1557
DB04938,1555
DB04938,2099
DB04941,1080
DB04941,55107
DB04946,1576
DB04946,1565
DB04946,1571
DB04946,1551
DB04946,1577
DB04946,148
DB04946,1813
DB04946,3269
DB04946,3350
DB04946,3363
DB04946,1812
DB04946,3356
DB04946,1814
DB04946,1815
DB04946,3362
DB04946,152
DB04948,1544
DB04948,1565
DB04948,1557
DB04948,148
DB04948,3358
DB04948,55244
DB04948,3352
DB04948,3350
DB04948,3363
DB04948,150
DB04948,340273
DB04951,1544
DB04951,5045
DB04953,54658
DB04953,54659
DB04953,54657
DB04953,54600
DB04953,10
DB04953,3785
DB04953,3786
DB04953,9132
DB04953,56479
DB05013,5578
DB05013,5580
DB05015,1544
DB05015,1559
DB05015,5243
DB05015,1558
DB05015,3065
DB05016,9356
DB05016,9376
DB05018,54658
DB05018,2717
DB05039,1576
DB05039,5243
DB05039,54658
DB05039,154
DB05057,100
DB05084,5745
DB05099,2243
DB05109,1576
DB05109,1565
DB05109,1559
DB05109,5742
DB05109,1571
DB05109,1557
DB05219,1559
DB05219,1558
DB05219,5142
DB05219,5144
DB05219,1555
DB05219,5141
DB05219,5143
DB05239,1576
DB05239,5243
DB05239,9429
DB05239,10599
DB05239,5604
DB05246,1557
DB05246,8913
DB05259,3123
DB05260,632
DB05260,6241
DB05260,7018
DB05260,3553
DB05260,7037
DB05260,526
DB05271,1576
DB05271,1565
DB05271,1813
DB05271,3350
DB05271,1812
DB05271,1816
DB05271,1814
DB05271,1815
DB05271,151
DB05294,1956
DB05294,1576
DB05294,213
DB05294,9429
DB05294,7422
DB05294,4363
DB05294,6582
DB05294,2326
DB05294,5004
DB05294,2328
DB05294,5979
DB05294,7010
DB05294,5753
DB05299,3558
DB05311,3818
DB05316,1813
DB05316,3356
DB05332,4352
DB05351,1576
DB05351,1557
DB05351,23576
DB05351,495
DB05351,496
DB05381,1576
DB05381,1559
DB05381,6582
DB05381,6580
DB05381,6581
DB05381,6584
DB05381,6571
DB05381,3269
DB05381,3274
DB05381,3176
DB05381,11255
DB05389,10296
DB05389,9332
DB05521,1576
DB05521,5243
DB05521,213
DB05521,1577
DB05521,10599
DB05521,11309
DB05521,5004
DB05541,1576
DB05541,1559
DB05541,1557
DB05541,1555
DB05541,6323
DB05541,9900
DB05578,3791
DB05630,7150
DB05676,7124
DB05676,1576
DB05676,5142
DB05676,5144
DB05676,4846
DB05676,5141
DB05676,3558
DB05676,3458
DB05679,3593
DB05773,1576
DB05773,5243
DB05773,2064
DB05773,1577
DB05777,2147
DB05777,2153
DB05812,1576
DB05812,1544
DB05812,1565
DB05812,1559
DB05812,213
DB05812,1557
DB05812,1558
DB05812,4363
DB05812,1586
DB05812,5004
DB05812,6822
DB05829,5745
DB05829,5746
DB05889,5243
DB05889,933
DB05990,1544
DB05990,9971
DB05990,570
DB06016,1576
DB06016,1565
DB06016,1813
DB06016,3269
DB06016,3350
DB06016,3357
DB06016,3356
DB06016,1814
DB06043,5156
DB06077,1813
DB06077,3356
DB06081,7450
DB06144,1576
DB06144,1565
DB06144,3757
DB06144,148
DB06144,1813
DB06144,3358
DB06144,147
DB06144,146
DB06144,3356
DB06144,3362
DB06145,1576
DB06147,1588
DB06148,1576
DB06148,1544
DB06148,1565
DB06148,1555
DB06148,6532
DB06148,6531
DB06148,6530
DB06148,148
DB06148,1813
DB06148,3358
DB06148,4986
DB06148,3269
DB06148,3350
DB06148,3357
DB06148,3363
DB06148,150
DB06148,1812
DB06148,3356
DB06148,1814
DB06148,3362
DB06148,151
DB06148,152
DB06150,1559
DB06151,9356
DB06151,10599
DB06151,95
DB06151,23657
DB06151,2906
DB06151,2902
DB06151,2903
DB06151,2904
DB06151,116443
DB06151,2937
DB06151,1147
DB06151,3551
DB06152,1576
DB06152,3455
DB06152,1312
DB06152,8911
DB06153,148
DB06153,1131
DB06153,1128
DB06153,3358
DB06153,1129
DB06153,147
DB06153,146
DB06153,3269
DB06153,3352
DB06153,3351
DB06153,3350
DB06153,3357
DB06153,150
DB06153,3356
DB06153,151
DB06153,152
DB06153,7365
DB06154,4846
DB06154,217
DB06154,3039
DB06154,2977
DB06154,3043
DB06155,1576
DB06155,1268
DB06155,9290
DB06168,3553
DB06174,1576
DB06174,1559
DB06174,10280
DB06176,1576
DB06176,5243
DB06176,1557
DB06176,1577
DB06176,4363
DB06176,1543
DB06176,1555
DB06176,3066
DB06176,3065
DB06176,9759
DB06176,10013
DB06186,1493
DB06196,290
DB06196,624
DB06201,1576
DB06201,1571
DB06201,213
DB06201,1066
DB06201,6335
DB06201,2915
DB06202,2099
DB06202,2100
DB06202,1269
DB06203,1576
DB06203,1565
DB06203,1803
DB06204,1565
DB06204,1559
DB06204,1557
DB06204,6532
DB06204,6530
DB06204,4988
DB06204,4986
DB06204,4985
DB06204,54600
DB06204,7364
DB06204,3359
DB06205,7040
DB06205,213
DB06207,1576
DB06207,5243
DB06207,148
DB06207,7364
DB06207,147
DB06207,146
DB06207,5244
DB06209,1576
DB06209,1559
DB06209,213
DB06209,1557
DB06209,1555
DB06209,64805
DB06209,8824
DB06210,1544
DB06210,1558
DB06210,9429
DB06210,10599
DB06210,54658
DB06210,54659
DB06210,54600
DB06210,4352
DB06211,9376
DB06211,1800
DB06212,1576
DB06212,5243
DB06212,554
DB06212,552
DB06213,135
DB06215,7018
DB06215,2495
DB06215,2512
DB06216,1576
DB06216,1544
DB06216,1565
DB06216,148
DB06216,153
DB06216,1813
DB06216,3358
DB06216,154
DB06216,54657
DB06216,3269
DB06216,3351
DB06216,3350
DB06216,3357
DB06216,3363
DB06216,150
DB06216,1812
DB06216,3356
DB06216,1814
DB06216,1815
DB06216,3362
DB06216,151
DB06216,152
DB06216,3274
DB06216,3361
DB06217,1565
DB06217,3757
DB06217,6331
DB06217,3752
DB06217,3741
DB06218,1576
DB06218,1559
DB06218,1557
DB06218,6328
DB06218,6336
DB06218,6335
DB06228,1576
DB06228,2159
DB06228,5243
DB06228,1577
DB06228,9429
DB06228,1573
DB06230,4988
DB06230,4986
DB06230,4985
DB06230,54659
DB06230,54576
DB06230,7364
DB06237,1576
DB06237,8654
DB06243,4953
DB06249,2099
DB06249,2100
DB06262,1644
DB06262,117247
DB06262,5053
DB06262,6530
DB06262,148
DB06262,153
DB06262,154
DB06262,147
DB06262,146
DB06262,150
DB06262,151
DB06262,152
DB06262,155
DB06267,1576
DB06267,1577
DB06267,8654
DB06268,1576
DB06268,1559
DB06268,1557
DB06268,1909
DB06268,1910
DB06271,462
DB06271,3053
DB06273,1576
DB06273,3570
DB06274,4988
DB06274,4986
DB06274,4985
DB06282,3269
DB06283,1576
DB06285,5745
DB06287,1576
DB06287,1565
DB06287,5243
DB06287,1551
DB06287,1577
DB06287,2475
DB06288,1813
DB06288,3363
DB06288,3356
DB06288,1814
DB06290,1576
DB06290,1544
DB06290,5243
DB06290,1244
DB06290,213
DB06290,8647
DB06290,6554
DB06290,9429
DB06290,10599
DB06290,11309
DB06292,1576
DB06292,1544
DB06292,1565
DB06292,1559
DB06292,5243
DB06292,1543
DB06292,1548
DB06292,54600
DB06292,7364
DB06292,7363
DB06292,6524
DB06317,57823
DB06335,1576
DB06335,1577
DB06335,4363
DB06335,9376
DB06335,353189
DB06335,1803
DB06366,2064
DB06372,3553
DB06372,3552
DB06372,3557
DB06401,54576
DB06401,54575
DB06401,2099
DB06401,2100
DB06403,1576
DB06403,5243
DB06403,1557
DB06403,1577
DB06403,10599
DB06403,54659
DB06403,54600
DB06403,7364
DB06403,1909
DB06403,1910
DB06404,2147
DB06404,715
DB06404,716
DB06404,5327
DB06404,2160
DB06404,2161
DB06404,3818
DB06410,1593
DB06410,7421
DB06412,1576
DB06412,1565
DB06412,213
DB06412,1551
DB06412,1577
DB06412,4128
DB06412,6462
DB06412,367
DB06412,6715
DB06412,64816
DB06412,4879
DB06413,1576
DB06413,1544
DB06413,1559
DB06413,1557
DB06413,1577
DB06413,1555
DB06413,6531
DB06414,1576
DB06414,1559
DB06414,5243
DB06414,1557
DB06414,5244
DB06439,4023
DB06441,64805
DB06480,1576
DB06480,5243
DB06480,213
DB06480,3360
DB06589,1576
DB06589,1544
DB06589,1565
DB06589,5243
DB06589,2261
DB06589,1558
DB06589,9429
DB06589,10599
DB06589,5159
DB06589,5156
DB06589,54658
DB06589,2324
DB06589,3791
DB06589,3815
DB06589,2321
DB06589,2246
DB06589,3702
DB06589,10019
DB06594,1544
DB06594,1559
DB06594,3358
DB06594,4543
DB06594,4544
DB06595,1576
DB06595,1544
DB06595,1565
DB06595,1559
DB06595,1571
DB06595,1557
DB06595,1551
DB06595,1577
DB06595,1558
DB06595,5159
DB06595,5156
DB06595,5578
DB06595,1555
DB06595,3791
DB06595,2322
DB06595,3815
DB06595,64816
DB06602,3567
DB06603,1576
DB06603,1565
DB06603,5243
DB06603,3065
DB06605,1576
DB06605,1544
DB06605,1559
